"","year","Aruba_Classification","Afghanistan_Classification","Angola_Classification","Albania_Classification","Arab_World_Classification","United_Arab_Emirates_Classification","Argentina_Classification","Armenia_Classification","Antigua_and_Barbuda_Classification","Australia_Classification","Austria_Classification","Azerbaijan_Classification","Burundi_Classification","Belgium_Classification","Benin_Classification","Burkina_Faso_Classification","Bangladesh_Classification","Bulgaria_Classification","Bahrain_Classification","Bahamas._The_Classification","Bosnia_and_Herzegovina_Classification","Belarus_Classification","Belize_Classification","Bermuda_Classification","Bolivia_Classification","Brazil_Classification","Barbados_Classification","Brunei_Darussalam_Classification","Bhutan_Classification","Botswana_Classification","Central_African_Republic_Classification","Canada_Classification","Central_Europe_and_the_Baltics_Classification","Switzerland_Classification","Channel_Islands_Classification","Chile_Classification","China_Classification","Cote_d.Ivoire_Classification","Cameroon_Classification","Congo._Dem._Rep._Classification","Congo._Rep._Classification","Colombia_Classification","Comoros_Classification","Cabo_Verde_Classification","Costa_Rica_Classification","Caribbean_small_states_Classification","Cuba_Classification","Cayman_Islands_Classification","Cyprus_Classification","Czech_Republic_Classification","Germany_Classification","Djibouti_Classification","Dominica_Classification","Denmark_Classification","Dominican_Republic_Classification","Algeria_Classification","East_Asia_._Pacific_.excluding_high_income._Classification","Early.demographic_dividend_Classification","East_Asia_._Pacific_Classification","Europe_._Central_Asia_.excluding_high_income._Classification","Europe_._Central_Asia_Classification","Ecuador_Classification","Egypt._Arab_Rep._Classification","Euro_area_Classification","Eritrea_Classification","Spain_Classification","Estonia_Classification","Ethiopia_Classification","European_Union_Classification","Fragile_and_conflict_affected_situations_Classification","Finland_Classification","Fiji_Classification","France_Classification","Faroe_Islands_Classification","Micronesia._Fed._Sts._Classification","Gabon_Classification","United_Kingdom_Classification","Georgia_Classification","Ghana_Classification","Guinea_Classification","Gambia._The_Classification","Guinea.Bissau_Classification","Equatorial_Guinea_Classification","Greece_Classification","Grenada_Classification","Greenland_Classification","Guatemala_Classification","Guam_Classification","Guyana_Classification","High_income_Classification","Hong_Kong_SAR._China_Classification","Honduras_Classification","Heavily_indebted_poor_countries_.HIPC._Classification","Croatia_Classification","Haiti_Classification","Hungary_Classification","IBRD_only_Classification","IDA_._IBRD_total_Classification","IDA_total_Classification","IDA_blend_Classification","Indonesia_Classification","IDA_only_Classification","Isle_of_Man_Classification","India_Classification","Ireland_Classification","Iran._Islamic_Rep._Classification","Iraq_Classification","Iceland_Classification","Israel_Classification","Italy_Classification","Jamaica_Classification","Jordan_Classification","Japan_Classification","Kazakhstan_Classification","Kenya_Classification","Kyrgyz_Republic_Classification","Cambodia_Classification","Kiribati_Classification","St._Kitts_and_Nevis_Classification","Korea._Rep._Classification","Kuwait_Classification","Latin_America_._Caribbean_.excluding_high_income._Classification","Lao_PDR_Classification","Lebanon_Classification","Liberia_Classification","Libya_Classification","St._Lucia_Classification","Latin_America_._Caribbean_Classification","Least_developed_countries._UN_classification_Classification","Low_income_Classification","Liechtenstein_Classification","Sri_Lanka_Classification","Lower_middle_income_Classification","Low_._middle_income_Classification","Lesotho_Classification","Late.demographic_dividend_Classification","Lithuania_Classification","Luxembourg_Classification","Latvia_Classification","Macao_SAR._China_Classification","Morocco_Classification","Moldova_Classification","Madagascar_Classification","Maldives_Classification","Middle_East_._North_Africa_Classification","Mexico_Classification","Marshall_Islands_Classification","Middle_income_Classification","Macedonia._FYR_Classification","Mali_Classification","Malta_Classification","Myanmar_Classification","Middle_East_._North_Africa_.excluding_high_income._Classification","Montenegro_Classification","Mongolia_Classification","Mozambique_Classification","Mauritania_Classification","Mauritius_Classification","Malawi_Classification","Malaysia_Classification","North_America_Classification","Namibia_Classification","New_Caledonia_Classification","Niger_Classification","Nigeria_Classification","Nicaragua_Classification","Netherlands_Classification","Norway_Classification","Nepal_Classification","New_Zealand_Classification","OECD_members_Classification","Oman_Classification","Other_small_states_Classification","Pakistan_Classification","Panama_Classification","Peru_Classification","Philippines_Classification","Palau_Classification","Papua_New_Guinea_Classification","Poland_Classification","Pre.demographic_dividend_Classification","Puerto_Rico_Classification","Portugal_Classification","Paraguay_Classification","West_Bank_and_Gaza_Classification","Pacific_island_small_states_Classification","Post.demographic_dividend_Classification","French_Polynesia_Classification","Qatar_Classification","Romania_Classification","Russian_Federation_Classification","Rwanda_Classification","South_Asia_Classification","Saudi_Arabia_Classification","Sudan_Classification","Senegal_Classification","Singapore_Classification","Solomon_Islands_Classification","Sierra_Leone_Classification","El_Salvador_Classification","San_Marino_Classification","Somalia_Classification","Serbia_Classification","Sub.Saharan_Africa_.excluding_high_income._Classification","South_Sudan_Classification","Sub.Saharan_Africa_Classification","Small_states_Classification","Sao_Tome_and_Principe_Classification","Suriname_Classification","Slovak_Republic_Classification","Slovenia_Classification","Sweden_Classification","Swaziland_Classification","Seychelles_Classification","Syrian_Arab_Republic_Classification","Chad_Classification","East_Asia_._Pacific_.IDA_._IBRD_countries._Classification","Europe_._Central_Asia_.IDA_._IBRD_countries._Classification","Togo_Classification","Thailand_Classification","Tajikistan_Classification","Turkmenistan_Classification","Latin_America_._the_Caribbean_.IDA_._IBRD_countries._Classification","Timor.Leste_Classification","Middle_East_._North_Africa_.IDA_._IBRD_countries._Classification","Tonga_Classification","South_Asia_.IDA_._IBRD._Classification","Sub.Saharan_Africa_.IDA_._IBRD_countries._Classification","Trinidad_and_Tobago_Classification","Tunisia_Classification","Turkey_Classification","Tanzania_Classification","Uganda_Classification","Ukraine_Classification","Upper_middle_income_Classification","Uruguay_Classification","United_States_Classification","Uzbekistan_Classification","St._Vincent_and_the_Grenadines_Classification","Venezuela._RB_Classification","Virgin_Islands_.U.S.._Classification","Vietnam_Classification","Vanuatu_Classification","World_Classification","Samoa_Classification","Kosovo_Classification","Yemen._Rep._Classification","South_Africa_Classification","Zambia_Classification","Zimbabwe_Classification"
"1",2019,"Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped"
"2",2020,"Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped"
"3",2021,"Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped"
"4",2022,"Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped"
"5",2023,"Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped"
"6",2024,"Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Developed","Underdeveloped","Developed","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Developed","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped","Underdeveloped"
