"","year","Aruba_LE","Afghanistan_LE","Angola_LE","Albania_LE","Arab_World_LE","United_Arab_Emirates_LE","Argentina_LE","Armenia_LE","Antigua_and_Barbuda_LE","Australia_LE","Austria_LE","Azerbaijan_LE","Burundi_LE","Belgium_LE","Benin_LE","Burkina_Faso_LE","Bangladesh_LE","Bulgaria_LE","Bahrain_LE","Bahamas,_The_LE","Bosnia_and_Herzegovina_LE","Belarus_LE","Belize_LE","Bermuda_LE","Bolivia_LE","Brazil_LE","Barbados_LE","Brunei_Darussalam_LE","Bhutan_LE","Botswana_LE","Central_African_Republic_LE","Canada_LE","Central_Europe_and_the_Baltics_LE","Switzerland_LE","Channel_Islands_LE","Chile_LE","China_LE","Cote_d'Ivoire_LE","Cameroon_LE","Congo,_Dem._Rep._LE","Congo,_Rep._LE","Colombia_LE","Comoros_LE","Cabo_Verde_LE","Costa_Rica_LE","Caribbean_small_states_LE","Cuba_LE","Cayman_Islands_LE","Cyprus_LE","Czech_Republic_LE","Germany_LE","Djibouti_LE","Dominica_LE","Denmark_LE","Dominican_Republic_LE","Algeria_LE","East_Asia_&_Pacific_(excluding_high_income)_LE","Early-demographic_dividend_LE","East_Asia_&_Pacific_LE","Europe_&_Central_Asia_(excluding_high_income)_LE","Europe_&_Central_Asia_LE","Ecuador_LE","Egypt,_Arab_Rep._LE","Euro_area_LE","Eritrea_LE","Spain_LE","Estonia_LE","Ethiopia_LE","European_Union_LE","Fragile_and_conflict_affected_situations_LE","Finland_LE","Fiji_LE","France_LE","Faroe_Islands_LE","Micronesia,_Fed._Sts._LE","Gabon_LE","United_Kingdom_LE","Georgia_LE","Ghana_LE","Guinea_LE","Gambia,_The_LE","Guinea-Bissau_LE","Equatorial_Guinea_LE","Greece_LE","Grenada_LE","Greenland_LE","Guatemala_LE","Guam_LE","Guyana_LE","High_income_LE","Hong_Kong_SAR,_China_LE","Honduras_LE","Heavily_indebted_poor_countries_(HIPC)_LE","Croatia_LE","Haiti_LE","Hungary_LE","IBRD_only_LE","IDA_&_IBRD_total_LE","IDA_total_LE","IDA_blend_LE","Indonesia_LE","IDA_only_LE","Isle_of_Man_LE","India_LE","Ireland_LE","Iran,_Islamic_Rep._LE","Iraq_LE","Iceland_LE","Israel_LE","Italy_LE","Jamaica_LE","Jordan_LE","Japan_LE","Kazakhstan_LE","Kenya_LE","Kyrgyz_Republic_LE","Cambodia_LE","Kiribati_LE","St._Kitts_and_Nevis_LE","Korea,_Rep._LE","Kuwait_LE","Latin_America_&_Caribbean_(excluding_high_income)_LE","Lao_PDR_LE","Lebanon_LE","Liberia_LE","Libya_LE","St._Lucia_LE","Latin_America_&_Caribbean_LE","Least_developed_countries:_UN_classification_LE","Low_income_LE","Liechtenstein_LE","Sri_Lanka_LE","Lower_middle_income_LE","Low_&_middle_income_LE","Lesotho_LE","Late-demographic_dividend_LE","Lithuania_LE","Luxembourg_LE","Latvia_LE","Macao_SAR,_China_LE","Morocco_LE","Moldova_LE","Madagascar_LE","Maldives_LE","Middle_East_&_North_Africa_LE","Mexico_LE","Marshall_Islands_LE","Middle_income_LE","Macedonia,_FYR_LE","Mali_LE","Malta_LE","Myanmar_LE","Middle_East_&_North_Africa_(excluding_high_income)_LE","Montenegro_LE","Mongolia_LE","Mozambique_LE","Mauritania_LE","Mauritius_LE","Malawi_LE","Malaysia_LE","North_America_LE","Namibia_LE","New_Caledonia_LE","Niger_LE","Nigeria_LE","Nicaragua_LE","Netherlands_LE","Norway_LE","Nepal_LE","New_Zealand_LE","OECD_members_LE","Oman_LE","Other_small_states_LE","Pakistan_LE","Panama_LE","Peru_LE","Philippines_LE","Palau_LE","Papua_New_Guinea_LE","Poland_LE","Pre-demographic_dividend_LE","Puerto_Rico_LE","Portugal_LE","Paraguay_LE","West_Bank_and_Gaza_LE","Pacific_island_small_states_LE","Post-demographic_dividend_LE","French_Polynesia_LE","Qatar_LE","Romania_LE","Russian_Federation_LE","Rwanda_LE","South_Asia_LE","Saudi_Arabia_LE","Sudan_LE","Senegal_LE","Singapore_LE","Solomon_Islands_LE","Sierra_Leone_LE","El_Salvador_LE","San_Marino_LE","Somalia_LE","Serbia_LE","Sub-Saharan_Africa_(excluding_high_income)_LE","South_Sudan_LE","Sub-Saharan_Africa_LE","Small_states_LE","Sao_Tome_and_Principe_LE","Suriname_LE","Slovak_Republic_LE","Slovenia_LE","Sweden_LE","Swaziland_LE","Seychelles_LE","Syrian_Arab_Republic_LE","Chad_LE","East_Asia_&_Pacific_(IDA_&_IBRD_countries)_LE","Europe_&_Central_Asia_(IDA_&_IBRD_countries)_LE","Togo_LE","Thailand_LE","Tajikistan_LE","Turkmenistan_LE","Latin_America_&_the_Caribbean_(IDA_&_IBRD_countries)_LE","Timor-Leste_LE","Middle_East_&_North_Africa_(IDA_&_IBRD_countries)_LE","Tonga_LE","South_Asia_(IDA_&_IBRD)_LE","Sub-Saharan_Africa_(IDA_&_IBRD_countries)_LE","Trinidad_and_Tobago_LE","Tunisia_LE","Turkey_LE","Tanzania_LE","Uganda_LE","Ukraine_LE","Upper_middle_income_LE","Uruguay_LE","United_States_LE","Uzbekistan_LE","St._Vincent_and_the_Grenadines_LE","Venezuela,_RB_LE","Virgin_Islands_(U.S.)_LE","Vietnam_LE","Vanuatu_LE","World_LE","Samoa_LE","Kosovo_LE","Yemen,_Rep._LE","South_Africa_LE","Zambia_LE","Zimbabwe_LE"
"1",2019,77.0799214631406,66.6025792714545,58.9553696093681,78.8886113127646,75.4505623039622,81.5643364229538,77.8227302307492,73.4854493129375,78.0543935485265,83.8121090678757,82.593605038669,71.2290284547576,56.8070626566416,81.9810664381728,63.9620412453546,60.7068322962577,74.3739676994209,73.6216320395185,81.2839645233773,76.8220457609541,78.827523874341,70.7989116868074,72.0801945164635,82.1997679871474,70.2946173623714,76.9216746175784,77.9328068230921,79.7069282257366,73.3887234897588,59.5943922953936,50.179488678593,83.0980331453108,75.7340463523231,84.126636329048,81.514845086855,83.826577240515,81.764081453634,53.525857402126,57.1929831691297,58.1471873433584,59.6912382032667,76.7343345648604,66.7635049261082,77.3555727033098,83.2571354895859,73.8950067404572,81.5766609843573,82.190243902439,81.4202293233082,78.037765413323,81.9138342428823,63.5788002981591,81.6836585365857,79.8380900579876,77.3477010413966,81.0993572724915,79.3138545066209,72.4404225621644,79.7791521654373,71.253386479451,76.9148442081371,80.1905868334629,75.9077684080891,82.7107079401026,64.776754947714,84.0236491723421,74.365081523721,62.4885403811252,81.2819582279075,63.8356673609558,82.2459108241588,72.0592601979085,83.5468003482213,82.2843632643542,70.8983639918761,68.8753013568403,81.7021742486999,74.4753927059026,63.5370962751706,61.198902990234,65.9169929133177,58.6409750021604,59.7422636764323,82.794332652489,74.8275609497882,72.5119200175785,76.3201514562267,81.1160815400568,66.8923382162302,81.8351382577572,86.1351294515725,79.0173460159017,60.9803839242318,78.0639337626025,64.6962226039235,74.2241496613696,75.7885294076922,73.0021666187747,64.0634553101049,61.8330214589864,72.5260219946417,65.1461179212308,81.0185975609755,71.4969525105867,81.6162755537919,79.8291034698818,73.7562894952898,83.5108947357882,83.2465821798414,84.3390549913472,76.4158040143461,78.2758958603404,86.021387989528,70.6108655132364,62.6240619436522,72.3915929020405,70.6375115158587,68.8051589966295,78.0274780487807,85.3137514902689,77.2153166969146,77.6169424357453,67.3259908391668,80.2030295998616,62.6564200803732,78.5095059847895,77.8193619609368,77.7630720490509,64.6254566526295,61.5044566291544,84.2575147016292,76.8563648345,70.1903046737789,72.9948644170013,53.178339058854,79.1665064318855,72.6990524460858,82.720091080308,72.1151527841892,86.4624181358569,78.7201713983231,70.5200149295652,66.8113506611356,83.6054485999477,78.1625883732015,80.5522778065854,57.1675236911601,74.2048188986882,77.4841020222971,59.9981823308269,82.6895099091294,69.4274334975369,77.5757158236419,77.5866756546539,69.7568693068878,56.4445739564427,66.2907697476448,76.1140014955386,57.9810596318382,77.4843582879612,80.3551354913447,61.8348019834067,80.2625472704315,59.4457991962664,52.6203523895946,78.8242521605738,81.5950766845625,82.1076918905759,74.1456176864574,82.2613097345972,81.530469848636,83.2847182611702,67.2501905917745,69.015173904589,80.4360989326765,79.3366952510585,70.5705431682654,69.6306878048781,69.587431423386,76.9154785618377,59.0228630732328,80.0490932577448,82.7118338819082,73.3392216748768,74.2424098494098,72.3141250184577,81.5347273348768,79.354537507562,81.073334521649,73.9805646639201,68.1103105034453,57.8405926454064,71.5709870214288,81.3543756157634,64.1223168697605,69.8965704347074,84.1727097864509,70.2922270763113,48.3328539884192,76.1860139573068,85.4170731707317,56.61019134042,75.9473486062954,58.573165954667,57.4028970486561,58.5760392679173,68.6465668521977,68.66812507562,72.0506278411545,75.6563675447028,80.5456987717401,82.8431139823908,55.175688034742,74.5372827256011,78.1339935830956,52.7221590830524,79.3854558183176,71.7337027826181,61.0206841241034,78.0829243799152,70.8349158456485,68.4204737274219,77.7189257823055,71.5300875680578,77.5605526760585,74.478872936652,71.5709870214288,58.5760392679173,71.0259485567367,83.4698910854722,79.80196445856,61.228011386224,54.6900463875205,69.1743492377917,78.7650777001801,78.1663601460547,80.0480109546364,71.6408075144758,74.9825026791115,76.6486454066199,80.8175087497971,79.03331114424,75.7439592515772,74.0412630628468,77.6833506611355,71.1120767806134,70.886042304036,59.1528406360729,53.3573442010198,51.7774316394434
"2",2020,77.2370366433324,67.2064638319937,59.4285077348542,79.1320967937084,75.9037170586603,81.9724955492178,78.0450220378532,73.5832566761732,78.302176475672,84.0547940498849,82.8399472609193,71.4075981332642,57.0701303258144,82.1969529795894,64.3955847377063,61.1331438077952,74.8963328147955,73.6832169785271,81.6583346296776,77.0445141301529,79.0888707112609,70.8262160004722,72.2068866995074,82.449445122963,70.7975093768904,77.2977863624578,78.1864129288738,79.9663854463744,74.0783427534352,59.6788180796819,50.3287511883156,83.3058206238894,75.8700330170604,84.3488495207741,81.712551464869,84.243476449745,82.263611528822,53.7073876069484,57.4131292023161,58.4488696741854,59.8368112522686,77.048180105436,67.1796502463053,77.813930170253,83.5868144499178,74.0607671485851,81.8226885316739,82.190243902439,81.6015338345864,78.2055651534218,82.140013941498,63.8702709359604,81.9687804878051,79.9788119162498,77.7328707976839,81.6922126004665,79.7657658764271,72.8739925450035,80.2049798350613,71.3725202957858,77.0815516374493,80.6313216662345,76.3659035519833,82.9437531976174,65.2335829228243,84.2679851436834,74.4826883883383,62.9251197822141,81.4918375023205,64.192922914004,82.4850940007715,72.3076970011235,83.7857760465081,82.4806175088871,71.0839592083656,69.3021299801227,81.8987252614294,74.623275775646,63.824427620776,61.6765455881081,66.4649242070693,58.9858406360728,60.1438052890848,83.032035075072,75.0543436176648,72.7644113381674,76.8093781868463,81.4352896033184,67.0022761213378,82.0592408606651,86.439662275959,79.534551292023,61.3423114102451,78.2734278231322,65.0575240687925,74.3380890620158,76.1828340158983,73.3750062566874,64.4232111853191,62.0927658469589,72.8870962751706,65.5543458793799,81.1981707317072,71.9798191167573,81.8347928694739,80.4261667963012,74.0980905712556,83.6936977641749,83.4817179318101,84.5991399018994,76.5805860340506,78.6379202316134,86.2940746947267,70.7763393175958,62.8422467375334,72.6384248151918,71.3264323740386,69.1084086077262,78.4045951219515,85.8172728815309,77.4433303085299,77.9735724178282,67.7640714717828,80.502872094028,63.1308716619133,78.9672987641517,78.1077086682222,78.1160206201694,65.0467595639951,61.8821276307447,84.5436710691217,77.1203335926022,70.5803216247459,73.3705822163597,53.2204926108374,79.5635506406941,72.7436306282949,82.9777739913281,72.1739116293678,86.8042991962665,79.2445544032494,70.6476373692853,67.2740241120042,84.3917941405234,78.6647415677211,80.9278283640135,56.6973434829886,74.5877399081429,77.7240458905885,60.5436992481202,82.9228574274205,69.8223269380346,78.0772353511246,77.7492390458906,70.0789239478005,56.8176043557168,66.6299926540488,76.370861510378,58.3444503500129,77.7497326073805,80.5341045342553,62.0105986518019,80.6139112528145,59.9282833808658,52.85637507562,79.3431623887303,81.7494719557514,82.270926475145,74.8284468930947,82.4780839398749,81.7698002188833,83.9290560884972,67.4890370800298,69.3545343531241,80.7313573589145,79.8511766485178,70.7743824215711,69.6072682926829,70.0058952553798,77.0716254471334,59.3497450942065,80.2296424998576,83.0301361688493,73.5035768732175,74.4373683353683,72.6087971880778,81.7489367452214,79.739758015729,81.3369989629245,74.1056205754082,68.1262697239314,58.1674221761298,72.0461129322654,81.898791807104,64.3818443522599,70.4605780831389,84.4880871902211,70.6382723187277,48.6226562959121,76.633035346988,85.4170731707317,56.9355727249157,76.1404724680124,58.8670038620471,57.8525858612047,58.8699196963083,68.8522535946414,68.9268959467634,72.2325416990752,75.7714482927251,80.7798416352065,83.0152134119993,55.2781890070002,74.6865327458396,78.5032056002074,52.9515603664333,79.839501168925,71.8551056430721,61.3051113991876,78.4481584996975,71.0655407484227,68.6294443004061,78.0791125976,72.261295825771,78.0617924869383,74.6741399187624,72.0461129322654,58.8699196963083,71.1435603664333,84.0972197735719,80.3593260738051,61.5383626307146,54.860140696569,69.1704322939392,79.1654872964862,78.3561006827412,80.2235392939877,71.8348901564255,75.1961782041309,76.8986498141906,81.0556945538784,79.3723166537033,76.2128668222279,74.3618467761783,78.1464977962145,71.2403974008852,71.4623911502895,59.2127358914527,53.4874169907527,51.7033799153055
"3",2021,77.3941518235243,67.8103483925329,59.9016458603404,79.3755822746521,76.3568718133582,82.3806546754818,78.2673138449571,73.6810640394089,78.5499594028174,84.2974790318942,83.0862894831697,71.5861678117708,57.3331979949874,82.412839521006,64.8291282300578,61.5594553193328,75.4186979301702,73.7448019175356,82.0327047359779,77.2669824993519,79.3502175481808,70.8535203141369,72.3335788825511,82.6991222587787,71.3004013914094,77.6738981073373,78.4400190346554,80.2258426670122,74.7679620171116,59.7632438639702,50.4780136980382,83.5136081024681,76.0060196817976,84.5710627125003,81.910257842883,84.660375658975,82.76314160401,53.8889178117707,57.6332752355025,58.7505520050125,59.9823843012704,77.3620256460116,67.5957955665024,78.2722876371962,83.9164934102497,74.2265275567129,82.0687160789905,82.190243902439,81.7828383458646,78.3733648935206,82.3661936401138,64.1617415737619,82.2539024390246,80.1195337745119,78.1180405539711,82.2850679284415,80.2176772462331,73.3075625278426,80.6308075046853,71.4916541121207,77.2482590667614,81.0720564990061,76.8240386958776,83.1767984551322,65.6904108979345,84.5123211150247,74.6002952529557,63.361699183303,81.7017167767335,64.5501784670522,82.7242771773841,72.5561338043384,84.0247517447951,82.6768717534199,71.2695544248551,69.728958603405,82.0952762741588,74.7711588453893,64.1117589663814,62.154188185982,67.0128555008209,59.3307062699852,60.545346901737,83.2697374976549,75.2811262855414,73.0169026587563,77.2986049174659,81.7544976665801,67.1122140264454,82.283343463573,86.7441951003455,80.0517565681444,61.7042388962584,78.482921883662,65.4188255336616,74.4520284626621,76.5771386241044,73.7478458945999,64.7829670605333,62.3525102349315,73.2481705556995,65.962573837529,81.3777439024389,72.4626857229279,82.0533101851559,81.0232301227209,74.4398916472214,83.8765007925617,83.7168536837788,84.8592248124516,76.745368053755,78.9999446028863,86.5667613999253,70.9418131219554,63.0604315314147,72.8852567283431,72.0153532322186,69.4116582188229,78.7817121951222,86.3207942727929,77.6713439201451,78.3302023999112,68.2021521043989,80.8027145881945,63.6053232434534,79.4250915435139,78.3960553755076,78.4689691912878,65.4680624753607,62.2597986323349,84.8298274366142,77.3843023507043,70.970338575713,73.746300015718,53.2626461628208,79.9605948495025,72.788208810504,83.2354569023483,72.2326704745463,87.1461802566761,79.7689374081754,70.7752598090052,67.7366975628727,85.1781396810989,79.1668947622406,81.3033789214415,56.227163274817,74.9706609175976,77.9639897588799,61.0892161654135,83.1562049457115,70.2172203785325,78.5787548786074,77.9118024371273,70.4009785887131,57.1906347549908,66.9692155604528,76.6277215252175,58.7078410681877,78.0151069267997,80.7130735771659,62.186395320197,80.9652752351976,60.4107675654652,53.0923977616454,79.8620726168871,81.9038672269403,82.4341610597141,75.511276099732,82.6948581451526,82.0091305891306,84.573393915824,67.7278835682853,69.6938948016592,81.0266157851526,80.3656580459769,70.9782216748768,69.5838487804878,70.4243590873735,77.227772332429,59.6766271151802,80.4101917419705,83.3484384557903,73.6679320715582,74.6323268213268,72.9034693576979,81.9631461555659,80.1249785238959,81.6006634042001,74.2306764868964,68.1422289444174,58.4942517068532,72.521238843102,82.4432079984443,64.6413718347592,71.0245857315701,84.8034645939913,70.9843175611441,48.912458603405,77.0800567366691,85.4170731707317,57.2609541094115,76.3335963297294,59.1608417694273,58.3022746737533,59.1638001246995,69.057940337085,69.1856668179068,72.4144555569958,75.8865290407473,81.013984498673,83.1873128416078,55.3806899792584,74.835782766078,78.8724176173191,53.1809616498142,80.2935465195326,71.9765085035261,61.5895386742718,78.8133926194796,71.2961656511969,68.8384148733903,78.4392994128945,72.9925040834844,78.563032297818,74.8694069008728,72.521238843102,59.1638001246995,71.26117217613,84.7245484616715,80.9166876890501,61.8487138752051,55.0302350056174,69.1665153500867,79.5658968927924,78.5458412194278,80.399067633339,72.0289727983752,75.4098537291504,77.1486542217613,81.2938803579596,79.7113221631665,76.6817743928787,74.6824304895096,78.6096449312936,71.368718021157,72.0387399965432,59.2726311468326,53.6174897804856,51.6293281911676
"4",2022,77.5512670037162,68.4142329530723,60.3747839858265,79.6190677555959,76.8100265680562,82.7888138017456,78.4896056520611,73.7788714026445,78.7977423299628,84.5401640139035,83.3326317054199,71.7647374902774,57.5962656641604,82.6287260624226,65.2626717224093,61.9857668308701,75.9410630455449,73.8063868565442,82.407074842278,77.4894508685507,79.6115643851006,70.8808246278016,72.460271065595,82.9487993945943,71.8032934059286,78.0500098522167,78.6936251404372,80.48529988765,75.457581280788,59.8476696482585,50.6272762077607,83.7213955810469,76.1420063465349,84.7932759042265,82.107964220897,85.0772748682049,83.2626716791979,54.0704480165932,57.8534212686889,59.0522343358396,60.1279573502722,77.6758711865872,68.0119408866994,78.7306451041395,84.2461723705816,74.3922879648408,82.314743626307,82.190243902439,81.9641428571428,78.5411646336194,82.5923733387295,64.4532122115633,82.5390243902442,80.2602556327741,78.5032103102584,82.8779232564168,80.6695886160391,73.7411325106817,81.0566351743093,71.6107879284556,77.4149664960736,81.5127913317776,77.2821738397718,83.409843712647,66.1472388730447,84.756657086366,74.7179021175731,63.7982785843919,81.9115960511465,64.9074340201004,82.9634603539968,72.8045706075533,84.263727443082,82.8731259979527,71.4551496413446,70.1557872266874,82.2918272868883,74.9190419151326,64.3990903119868,62.631830783856,67.5607867945726,59.6755719038975,60.9468885143893,83.5074399202379,75.507908953418,73.2693939793452,77.7878316480857,82.0737057298417,67.222151931553,82.507446066481,87.0487279247319,80.5689618442657,62.0661663822717,78.6924159441919,65.7801269985307,74.5659678633084,76.9714432323104,74.1206855325124,65.1427229357474,62.612254622904,73.6092448362284,66.3708017956781,81.5573170731706,72.9455523290985,82.2718275008378,81.6202934491403,74.7816927231871,84.0593038209485,83.9519894357475,85.1193097230038,76.9101500734594,79.3619689741594,86.8394481051239,71.1072869263149,63.2786163252959,73.1320886414943,72.7042740903985,69.7149078299196,79.1588292682929,86.8243156640549,77.8993575317604,78.686832381994,68.6402327370149,81.1025570823609,64.0797748249935,79.8828843228761,78.6844020827932,78.8219177624062,65.8893653867264,62.6374696339251,85.1159838041068,77.6482711088064,71.36035552668,74.1220178150764,53.3047997148042,80.3576390583111,72.8327869927131,83.4931398133685,72.2914293197249,87.4880613170858,80.2933204131016,70.9028822487252,68.1993710137413,85.9644852216745,79.6690479567602,81.6789294788696,55.7569830666455,75.3535819270522,78.2039336271714,61.6347330827066,83.3895524640026,70.6121138190302,79.0802744060901,78.074365828364,70.7230332296257,57.5636651542649,67.3084384668566,76.8845815400569,59.0712317863625,78.2804812462189,80.8920426200764,62.3621919885921,81.3166392175808,60.8932517500647,53.3284204476709,80.3809828450436,82.0582624981292,82.5973956442831,76.1941053063692,82.9116323504303,82.248460959378,85.217731743151,67.9667300565407,70.0332552501944,81.3218742113905,80.8801394434361,71.1820609281825,69.5604292682927,70.8428229193673,77.3839192177247,60.0035091361539,80.5907409840834,83.6667407427315,73.8322872698989,74.8272853072853,73.1981415273179,82.1773555659105,80.5101990320628,81.8643278454758,74.3557323983845,68.1581881649034,58.8210812375765,72.9963647539386,82.9876241897847,64.9008993172586,71.5885933800016,85.1188419977614,71.3303628035605,49.2022609108978,77.5270781263501,85.4170731707317,57.5863354939072,76.5267201914464,59.4546796768074,58.751963486302,59.4576805530905,69.2636270795287,69.4444376890502,72.5963694149165,76.0016097887696,81.2481273621395,83.3594122712163,55.4831909515167,74.9850327863165,79.2416296344309,53.410362933195,80.74759187014,72.0979113639801,61.8739659493561,79.1786267392619,71.5267905539711,69.0473854463745,78.799486228189,73.7237123411976,79.0642721086979,75.0646738829833,72.9963647539386,59.4576805530905,71.3787839858266,85.3518771497709,81.474049304295,62.1590651196957,55.200329314666,69.1625984062343,79.9663064890985,78.7355817561143,80.5745959726904,72.2230554403249,75.6235292541699,77.3986586293319,81.5320661620409,80.0503276726299,77.1506819635295,75.0030142028409,79.0727920663727,71.4970386414289,72.6150888427967,59.3325264022124,53.7475625702186,51.5552764670296
"5",2023,77.708382183908,69.0181175136115,60.8479221113126,79.8625532365396,77.2631813227541,83.1969729280096,78.7118974591651,73.8766787658802,79.0455252571083,84.7828489959128,83.5789739276703,71.943307168784,57.8593333333333,82.8446126038393,65.696215214761,62.4120783424077,76.4634281609195,73.8679717955528,82.7814449485783,77.7119192377496,79.8729112220205,70.9081289414664,72.5869632486388,83.19847653041,72.3061854204476,78.4261215970962,78.9472312462189,80.7447571082878,76.1472005444646,59.9320954325469,50.7765387174833,83.9291830596255,76.2779930112721,85.0154890959527,82.305670598911,85.4941740774349,83.7622017543858,54.2519782214156,58.0735673018753,59.3539166666666,60.2735303992741,77.9897167271628,68.4280862068964,79.1890025710827,84.5758513309133,74.5580483729687,82.5607711736236,82.190243902439,82.145447368421,78.7089643737181,82.8185530373453,64.7446828493647,82.8241463414637,80.4009774910362,78.8883800665457,83.4707785843918,81.121499985845,74.1747024935208,81.4824628439334,71.7299217447905,77.5816739253857,81.9535261645492,77.740308983666,83.6428889701618,66.6040668481548,85.0009930577073,74.8355089821905,64.2348579854809,82.1214753255595,65.2646895731485,83.2026435306095,73.0530074107683,84.502703141369,83.0693802424856,71.6407448578341,70.5826158499697,82.4883782996178,75.066924984876,64.6864216575922,63.10947338173,68.1087180883242,60.0204375378099,61.3484301270416,83.7451423428208,75.7346916212945,73.5218852999341,78.2770583787053,82.3929137931033,67.3320898366606,82.7315486693889,87.3532607491184,81.086167120387,62.4280938682851,78.9019100047216,66.1414284633997,74.6799072639546,77.3657478405165,74.4935251704251,65.5024788109616,62.8719990108767,73.9703191167573,66.7790297538272,81.7368902439023,73.4284189352691,82.4903448165198,82.2173567755597,75.1234937991529,84.2421068493352,84.1871251877162,85.3793946335562,77.0749320931639,79.7239933454324,87.1121348103226,71.2727607306744,63.4968011191772,73.3789205546456,73.3931949485784,70.0181574410163,79.5359463414637,87.327837055317,78.1273711433756,79.043462364077,69.0783133696309,81.4023995765274,64.5542264065335,80.3406771022383,78.9727487900786,79.1748663335246,66.3106682980921,63.0151406355152,85.4021401715993,77.9122398669086,71.750372477647,74.4977356144349,53.3469532667876,80.7546832671196,72.8773651749222,83.7508227243887,72.3501881649034,87.8299423774954,80.8177034180276,71.0305046884452,68.6620444646098,86.7508307622502,80.1712011512798,82.0544800362976,55.2868028584741,75.7365029365069,78.4438774954627,62.1802499999999,83.6228999822937,71.007007259528,79.5817939335728,78.2369292196007,71.0450878705384,57.9366955535389,67.6476613732606,77.1414415548964,59.4346225045373,78.5458555656381,81.071011662987,62.5379886569872,81.6680031999639,61.3757359346641,53.5644431336963,80.8998930732001,82.2126577693181,82.7606302288522,76.8769345130065,83.128406555708,82.4877913296252,85.8620695704781,68.2055765447961,70.3726156987295,81.6171326376285,81.3946208408952,71.3859001814881,69.5370097560976,71.2612867513611,77.5400661030203,60.3303911571276,80.7712902261962,83.9850430296725,73.9966424682395,75.0222437932438,73.492813696938,82.3915649762551,80.8954195402298,82.1279922867513,74.4807883098726,68.1741473853895,59.1479107682999,73.4714906647752,83.5320403811251,65.1604267997579,72.1526010284331,85.4342194015315,71.6764080459769,49.4920632183907,77.9740995160313,85.4170731707317,57.9117168784029,76.7198440531634,59.7485175841875,59.2016522988505,59.7515609814817,69.4693138219723,69.7032085601936,72.7782832728372,76.1166905367919,81.482270225606,83.5315117008248,55.5856919237749,75.134282806555,79.6108416515426,53.6397642165759,81.2016372207476,72.2193142244341,62.1583932244404,79.543860859044,71.7574154567453,69.2563560193587,79.1596730434835,74.4549205989108,79.5655119195777,75.2599408650937,73.4714906647752,59.7515609814817,71.4963957955233,85.9792058378705,82.0314109195401,62.4694163641861,55.3704236237144,69.1586814623818,80.3667160854046,78.9253222928008,80.7501243120417,72.4171380822746,75.8372047791893,77.6486630369026,81.7702519661221,80.3893331820932,77.6195895341801,75.3235979161723,79.5359392014517,71.6253592617008,73.1914376890502,59.3924216575922,53.8776353599516,51.4812247428917
